Program Version:,EnergyPlus, Version 9.6.0-f420c06a69, YMD=2024.05.14 12:32
Tabular Output Report in Format: ,Comma

Building:,US+MF+CZ7+gasfurnace+heatedbsmt+IECC_2021
Environment:,ANNUAL ** Quebec.City-Ste.Foy-Univ.Laval QC CAN Custom-713920 WMO#=713920

----------------------------------------------------------------------------------------------------
REPORT:,Annual Building Utility Performance Summary
FOR:,Entire Facility
Values gathered over        24.00 hours
WARNING: THE REPORT DOES NOT REPRESENT A FULL ANNUAL SIMULATION.

Site and Source Energy

,,Total Energy [kBtu],Energy Per Total Building Area [kBtu/ft2],Energy Per Conditioned Building Area [kBtu/ft2]
,Total Site Energy,6490.17,0.17,0.22
,Net Site Energy,6490.17,0.17,0.22
,Total Source Energy,9268.48,0.24,0.32
,Net Source Energy,9268.48,0.24,0.32


Site to Source Energy Conversion Factors

,,Site=>Source Conversion Factor
,Electricity,3.167
,Natural Gas,1.084
,District Cooling,1.056
,District Heating,3.613
,Steam,1.200
,Gasoline,1.050
,Diesel,1.050
,Coal,1.050
,Fuel Oil No 1,1.050
,Fuel Oil No 2,1.050
,Propane,1.050
,Other Fuel 1,1.000
,Other Fuel 2,1.000


Building Area

,,Area [ft2]
,Total Building Area,39005.22
,Net Conditioned Building Area,29404.35
,Unconditioned Building Area,9600.87


End Uses

,,Electricity [kBtu],Natural Gas [kBtu],Gasoline [kBtu],Diesel [kBtu],Coal [kBtu],Fuel Oil No 1 [kBtu],Fuel Oil No 2 [kBtu],Propane [kBtu],Other Fuel 1 [kBtu],Other Fuel 2 [kBtu],District Cooling [kBtu],District Heating [kBtu],Water [gal]
,Heating,0.00,4320.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Cooling,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Interior Lighting,106.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Exterior Lighting,51.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Interior Equipment,721.84,481.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Exterior Equipment,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Fans,192.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Pumps,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Heat Rejection,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Humidification,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Heat Recovery,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Water Systems,0.00,616.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,933.99
,Refrigeration,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Generators,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,,,,,,,,,,,,,,
,Total End Uses,1072.08,5418.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,933.99
Note: Natural gas appears to be the principal heating source based on energy usage.


End Uses By Subcategory

,,Subcategory,Electricity [kBtu],Natural Gas [kBtu],Gasoline [kBtu],Diesel [kBtu],Coal [kBtu],Fuel Oil No 1 [kBtu],Fuel Oil No 2 [kBtu],Propane [kBtu],Other Fuel 1 [kBtu],Other Fuel 2 [kBtu],District Cooling [kBtu],District Heating [kBtu],Water [gal]
,MAIN FUEL HEATING COIL_UNIT1_FRONTROW_BOTTOMFLOOR,Coil:Heating:Fuel,,16077.06,0.80
,MAIN FUEL HEATING COIL_UNIT2_FRONTROW_BOTTOMFLOOR,Coil:Heating:Fuel,,13188.73,0.80
,MAIN FUEL HEATING COIL_UNIT3_FRONTROW_BOTTOMFLOOR,Coil:Heating:Fuel,,16083.94,0.80
,MAIN FUEL HEATING COIL_UNIT1_BACKROW_BOTTOMFLOOR,Coil:Heating:Fuel,,16079.96,0.80
,MAIN FUEL HEATING COIL_UNIT2_BACKROW_BOTTOMFLOOR,Coil:Heating:Fuel,,13189.21,0.80
,MAIN FUEL HEATING COIL_UNIT3_BACKROW_BOTTOMFLOOR,Coil:Heating:Fuel,,16082.08,0.80
,MAIN FUEL HEATING COIL_UNIT1_FRONTROW_MIDDLEFLOOR,Coil:Heating:Fuel,,12472.77,0.80
,MAIN FUEL HEATING COIL_UNIT2_FRONTROW_MIDDLEFLOOR,Coil:Heating:Fuel,,9428.19,0.80
,MAIN FUEL HEATING COIL_UNIT3_FRONTROW_MIDDLEFLOOR,Coil:Heating:Fuel,,12473.59,0.80
,MAIN FUEL HEATING COIL_UNIT1_BACKROW_MIDDLEFLOOR,Coil:Heating:Fuel,,12474.35,0.80
,MAIN FUEL HEATING COIL_UNIT2_BACKROW_MIDDLEFLOOR,Coil:Heating:Fuel,,9427.42,0.80
,MAIN FUEL HEATING COIL_UNIT3_BACKROW_MIDDLEFLOOR,Coil:Heating:Fuel,,12470.46,0.80
,MAIN FUEL HEATING COIL_UNIT1_FRONTROW_TOPFLOOR,Coil:Heating:Fuel,,16016.05,0.80
,MAIN FUEL HEATING COIL_UNIT2_FRONTROW_TOPFLOOR,Coil:Heating:Fuel,,12935.06,0.80
,MAIN FUEL HEATING COIL_UNIT3_FRONTROW_TOPFLOOR,Coil:Heating:Fuel,,16012.33,0.80
,MAIN FUEL HEATING COIL_UNIT1_BACKROW_TOPFLOOR,Coil:Heating:Fuel,,16015.48,0.80
,MAIN FUEL HEATING COIL_UNIT2_BACKROW_TOPFLOOR,Coil:Heating:Fuel,,12932.79,0.80
,MAIN FUEL HEATING COIL_UNIT3_BACKROW_TOPFLOOR,Coil:Heating:Fuel,,16008.34,0.80
,MAIN FUEL HEATING COIL_UNITHEATEDBSMT,Coil:Heating:Fuel,,131902.38,0.80


Fans

,,Type,Total Efficiency [Btuh/Btuh],Delta Pressure [psi],Max Air Flow Rate [ft3/min],Rated Electricity Rate [W],Rated Power Per Max Air Flow Rate [W-min/ft3],Motor Heat In Air Fraction,Fan Energy Index,End Use Subcategory,Design Day Name for Fan Sizing Peak,Date/Time for Fan Sizing Peak
,OASUPPLYFAN_UNITHEATEDBSMT,Fan:OnOff,0.60,0.08,44.99,18.75,0.42,0.00,12.21,Ventilation,,
,OAEXHAUSTFAN_UNITHEATEDBSMT,Fan:OnOff,0.60,0.08,44.99,18.75,0.42,0.00,12.21,Ventilation,,
,OASUPPLYFAN_UNIT1_FRONTROW_BOTTOMFLOOR,Fan:OnOff,0.60,0.08,44.99,18.75,0.42,0.00,12.21,Ventilation,,
,OAEXHAUSTFAN_UNIT1_FRONTROW_BOTTOMFLOOR,Fan:OnOff,0.60,0.08,44.99,18.75,0.42,0.00,12.21,Ventilation,,
,OASUPPLYFAN_UNIT2_FRONTROW_BOTTOMFLOOR,Fan:OnOff,0.60,0.08,44.99,18.75,0.42,0.00,12.21,Ventilation,,
,OAEXHAUSTFAN_UNIT2_FRONTROW_BOTTOMFLOOR,Fan:OnOff,0.60,0.08,44.99,18.75,0.42,0.00,12.21,Ventilation,,
,OASUPPLYFAN_UNIT3_FRONTROW_BOTTOMFLOOR,Fan:OnOff,0.60,0.08,44.99,18.75,0.42,0.00,12.21,Ventilation,,
,OAEXHAUSTFAN_UNIT3_FRONTROW_BOTTOMFLOOR,Fan:OnOff,0.60,0.08,44.99,18.75,0.42,0.00,12.21,Ventilation,,
,OASUPPLYFAN_UNIT1_BACKROW_BOTTOMFLOOR,Fan:OnOff,0.60,0.08,44.99,18.75,0.42,0.00,12.21,Ventilation,,
,OAEXHAUSTFAN_UNIT1_BACKROW_BOTTOMFLOOR,Fan:OnOff,0.60,0.08,44.99,18.75,0.42,0.00,12.21,Ventilation,,
,OASUPPLYFAN_UNIT2_BACKROW_BOTTOMFLOOR,Fan:OnOff,0.60,0.08,44.99,18.75,0.42,0.00,12.21,Ventilation,,
,OAEXHAUSTFAN_UNIT2_BACKROW_BOTTOMFLOOR,Fan:OnOff,0.60,0.08,44.99,18.75,0.42,0.00,12.21,Ventilation,,
,OASUPPLYFAN_UNIT3_BACKROW_BOTTOMFLOOR,Fan:OnOff,0.60,0.08,44.99,18.75,0.42,0.00,12.21,Ventilation,,
,OAEXHAUSTFAN_UNIT3_BACKROW_BOTTOMFLOOR,Fan:OnOff,0.60,0.08,44.99,18.75,0.42,0.00,12.21,Ventilation,,
,OASUPPLYFAN_UNIT1_FRONTROW_MIDDLEFLOOR,Fan:OnOff,0.60,0.08,44.99,18.75,0.42,0.00,12.21,Ventilation,,
,OAEXHAUSTFAN_UNIT1_FRONTROW_MIDDLEFLOOR,Fan:OnOff,0.60,0.08,44.99,18.75,0.42,0.00,12.21,Ventilation,,
,OASUPPLYFAN_UNIT2_FRONTROW_MIDDLEFLOOR,Fan:OnOff,0.60,0.08,44.99,18.75,0.42,0.00,12.21,Ventilation,,
,OAEXHAUSTFAN_UNIT2_FRONTROW_MIDDLEFLOOR,Fan:OnOff,0.60,0.08,44.99,18.75,0.42,0.00,12.21,Ventilation,,
,OASUPPLYFAN_UNIT3_FRONTROW_MIDDLEFLOOR,Fan:OnOff,0.60,0.08,44.99,18.75,0.42,0.00,12.21,Ventilation,,
,OAEXHAUSTFAN_UNIT3_FRONTROW_MIDDLEFLOOR,Fan:OnOff,0.60,0.08,44.99,18.75,0.42,0.00,12.21,Ventilation,,
,OASUPPLYFAN_UNIT1_BACKROW_MIDDLEFLOOR,Fan:OnOff,0.60,0.08,44.99,18.75,0.42,0.00,12.21,Ventilation,,
,OAEXHAUSTFAN_UNIT1_BACKROW_MIDDLEFLOOR,Fan:OnOff,0.60,0.08,44.99,18.75,0.42,0.00,12.21,Ventilation,,
,OASUPPLYFAN_UNIT2_BACKROW_MIDDLEFLOOR,Fan:OnOff,0.60,0.08,44.99,18.75,0.42,0.00,12.21,Ventilation,,
,OAEXHAUSTFAN_UNIT2_BACKROW_MIDDLEFLOOR,Fan:OnOff,0.60,0.08,44.99,18.75,0.42,0.00,12.21,Ventilation,,
,OASUPPLYFAN_UNIT3_BACKROW_MIDDLEFLOOR,Fan:OnOff,0.60,0.08,44.99,18.75,0.42,0.00,12.21,Ventilation,,
,OAEXHAUSTFAN_UNIT3_BACKROW_MIDDLEFLOOR,Fan:OnOff,0.60,0.08,44.99,18.75,0.42,0.00,12.21,Ventilation,,
,OASUPPLYFAN_UNIT3_BACKROW_TOPFLOOR,Fan:OnOff,0.60,0.08,44.99,18.75,0.42,0.00,12.21,Ventilation,,
,OAEXHAUSTFAN_UNIT3_BACKROW_TOPFLOOR,Fan:OnOff,0.60,0.08,44.99,18.75,0.42,0.00,12.21,Ventilation,,
,OASUPPLYFAN_UNIT3_FRONTROW_TOPFLOOR,Fan:OnOff,0.60,0.08,44.99,18.75,0.42,0.00,12.21,Ventilation,,
,OAEXHAUSTFAN_UNIT3_FRONTROW_TOPFLOOR,Fan:OnOff,0.60,0.08,44.99,18.75,0.42,0.00,12.21,Ventilation,,
,OASUPPLYFAN_UNIT1_FRONTROW_TOPFLOOR,Fan:OnOff,0.60,0.08,44.99,18.75,0.42,0.00,12.21,Ventilation,,
,OAEXHAUSTFAN_UNIT1_FRONTROW_TOPFLOOR,Fan:OnOff,0.60,0.08,44.99,18.75,0.42,0.00,12.21,Ventilation,,
,OASUPPLYFAN_UNIT2_BACKROW_TOPFLOOR,Fan:OnOff,0.60,0.08,44.99,18.75,0.42,0.00,12.21,Ventilation,,
,OAEXHAUSTFAN_UNIT2_BACKROW_TOPFLOOR,Fan:OnOff,0.60,0.08,44.99,18.75,0.42,0.00,12.21,Ventilation,,
,OASUPPLYFAN_UNIT2_FRONTROW_TOPFLOOR,Fan:OnOff,0.60,0.08,44.99,18.75,0.42,0.00,12.21,Ventilation,,
,OAEXHAUSTFAN_UNIT2_FRONTROW_TOPFLOOR,Fan:OnOff,0.60,0.08,44.99,18.75,0.42,0.00,12.21,Ventilation,,
,OASUPPLYFAN_UNIT1_BACKROW_TOPFLOOR,Fan:OnOff,0.60,0.08,44.99,18.75,0.42,0.00,12.21,Ventilation,,
,OAEXHAUSTFAN_UNIT1_BACKROW_TOPFLOOR,Fan:OnOff,0.60,0.08,44.99,18.75,0.42,0.00,12.21,Ventilation,,
,SUPPLY FAN_UNIT1_FRONTROW_BOTTOMFLOOR,Fan:OnOff,0.38,0.06,480.77,240.77,0.50,1.00,1.64,General,INTERNATIONAL FALLS INTL AP ANN HTG 99.6% CONDNS DB,1/21 11:00:00
,SUPPLY FAN_UNIT2_FRONTROW_BOTTOMFLOOR,Fan:OnOff,0.38,0.06,272.22,136.33,0.50,1.00,2.20,General,INTERNATIONAL FALLS INTL AP ANN HTG 99.6% CONDNS DB,1/21 11:00:00
,SUPPLY FAN_UNIT3_FRONTROW_BOTTOMFLOOR,Fan:OnOff,0.38,0.06,359.38,179.97,0.50,1.00,1.89,General,INTERNATIONAL FALLS INTL AP ANN HTG 99.6% CONDNS DB,1/21 11:00:00
,SUPPLY FAN_UNIT1_BACKROW_BOTTOMFLOOR,Fan:OnOff,0.38,0.06,452.35,226.54,0.50,1.00,1.69,General,INTERNATIONAL FALLS INTL AP ANN HTG 99.6% CONDNS DB,1/21 11:00:00
,SUPPLY FAN_UNIT2_BACKROW_BOTTOMFLOOR,Fan:OnOff,0.38,0.06,267.40,133.91,0.50,1.00,2.22,General,INTERNATIONAL FALLS INTL AP ANN HTG 99.6% CONDNS DB,1/21 11:00:00
,SUPPLY FAN_UNIT3_BACKROW_BOTTOMFLOOR,Fan:OnOff,0.38,0.06,331.59,166.06,0.50,1.00,1.97,General,INTERNATIONAL FALLS INTL AP ANN HTG 99.6% CONDNS DB,1/21 11:00:00
,SUPPLY FAN_UNIT1_FRONTROW_MIDDLEFLOOR,Fan:OnOff,0.38,0.06,488.15,244.46,0.50,1.00,1.63,General,INTERNATIONAL FALLS INTL AP ANN HTG 99.6% CONDNS DB,1/21 11:00:00
,SUPPLY FAN_UNIT2_FRONTROW_MIDDLEFLOOR,Fan:OnOff,0.38,0.06,305.97,153.23,0.50,1.00,2.06,General,INTERNATIONAL FALLS INTL AP ANN HTG 99.6% CONDNS DB,1/21 10:00:00
,SUPPLY FAN_UNIT3_FRONTROW_MIDDLEFLOOR,Fan:OnOff,0.38,0.06,390.23,195.43,0.50,1.00,1.81,General,INTERNATIONAL FALLS INTL AP ANN HTG 99.6% CONDNS DB,1/21 11:00:00
,SUPPLY FAN_UNIT1_BACKROW_MIDDLEFLOOR,Fan:OnOff,0.38,0.06,450.21,225.46,0.50,1.00,1.69,General,INTERNATIONAL FALLS INTL AP ANN HTG 99.6% CONDNS DB,1/21 11:00:00
,SUPPLY FAN_UNIT2_BACKROW_MIDDLEFLOOR,Fan:OnOff,0.38,0.06,300.15,150.31,0.50,1.00,2.08,General,INTERNATIONAL FALLS INTL AP ANN HTG 99.6% CONDNS DB,1/21 10:00:00
,SUPPLY FAN_UNIT3_BACKROW_MIDDLEFLOOR,Fan:OnOff,0.38,0.06,364.27,182.43,0.50,1.00,1.88,General,INTERNATIONAL FALLS INTL AP ANN HTG 99.6% CONDNS DB,1/21 11:00:00
,SUPPLY FAN_UNIT1_FRONTROW_TOPFLOOR,Fan:OnOff,0.38,0.06,500.22,250.51,0.50,1.00,1.61,General,INTERNATIONAL FALLS INTL AP ANN HTG 99.6% CONDNS DB,1/21 11:00:00
,SUPPLY FAN_UNIT2_FRONTROW_TOPFLOOR,Fan:OnOff,0.38,0.06,326.67,163.59,0.50,1.00,1.99,General,INTERNATIONAL FALLS INTL AP ANN HTG 99.6% CONDNS DB,1/21 11:00:00
,SUPPLY FAN_UNIT3_FRONTROW_TOPFLOOR,Fan:OnOff,0.38,0.06,392.67,196.65,0.50,1.00,1.81,General,INTERNATIONAL FALLS INTL AP ANN HTG 99.6% CONDNS DB,1/21 11:00:00
,SUPPLY FAN_UNIT1_BACKROW_TOPFLOOR,Fan:OnOff,0.38,0.06,477.05,238.90,0.50,1.00,1.65,General,INTERNATIONAL FALLS INTL AP ANN HTG 99.6% CONDNS DB,1/21 11:00:00
,SUPPLY FAN_UNIT2_BACKROW_TOPFLOOR,Fan:OnOff,0.38,0.06,325.54,163.03,0.50,1.00,1.99,General,INTERNATIONAL FALLS INTL AP ANN HTG 99.6% CONDNS DB,1/21 11:00:00
,SUPPLY FAN_UNIT3_BACKROW_TOPFLOOR,Fan:OnOff,0.38,0.06,367.48,184.03,0.50,1.00,1.87,General,INTERNATIONAL FALLS INTL AP ANN HTG 99.6% CONDNS DB,1/21 11:00:00
,SUPPLY FAN_UNITHEATEDBSMT,Fan:OnOff,0.38,0.06,2355.60,1179.67,0.50,1.00,1.02,General,INTERNATIONAL FALLS INTL AP ANN HTG 99.6% CONDNS DB,1/21 05:00:00


Pumps

,,Type,Control,Head [psi],Water Flow [gal/min],Electricity Rate [W],Power Per Water Flow Rate [W-min/gal],Motor Efficiency [Btuh/Btuh],End Use Subcategory
,MAINS PRESSURE_UNIT1_FRONTROW_BOTTOMFLOOR,Pump:VariableSpeed,Intermittent,0.00,7.815904,0.00,0.00,1.00,General
,MAINS PRESSURE_UNIT2_FRONTROW_BOTTOMFLOOR,Pump:VariableSpeed,Intermittent,0.00,7.815904,0.00,0.00,1.00,General
,MAINS PRESSURE_UNIT3_FRONTROW_BOTTOMFLOOR,Pump:VariableSpeed,Intermittent,0.00,7.815904,0.00,0.00,1.00,General
,MAINS PRESSURE_UNIT1_BACKROW_BOTTOMFLOOR,Pump:VariableSpeed,Intermittent,0.00,7.815904,0.00,0.00,1.00,General
,MAINS PRESSURE_UNIT2_BACKROW_BOTTOMFLOOR,Pump:VariableSpeed,Intermittent,0.00,7.815904,0.00,0.00,1.00,General
,MAINS PRESSURE_UNIT3_BACKROW_BOTTOMFLOOR,Pump:VariableSpeed,Intermittent,0.00,7.815904,0.00,0.00,1.00,General
,MAINS PRESSURE_UNIT1_FRONTROW_MIDDLEFLOOR,Pump:VariableSpeed,Intermittent,0.00,7.815904,0.00,0.00,1.00,General
,MAINS PRESSURE_UNIT2_FRONTROW_MIDDLEFLOOR,Pump:VariableSpeed,Intermittent,0.00,7.815904,0.00,0.00,1.00,General
,MAINS PRESSURE_UNIT3_FRONTROW_MIDDLEFLOOR,Pump:VariableSpeed,Intermittent,0.00,7.815904,0.00,0.00,1.00,General
,MAINS PRESSURE_UNIT1_BACKROW_MIDDLEFLOOR,Pump:VariableSpeed,Intermittent,0.00,7.815904,0.00,0.00,1.00,General
,MAINS PRESSURE_UNIT2_BACKROW_MIDDLEFLOOR,Pump:VariableSpeed,Intermittent,0.00,7.815904,0.00,0.00,1.00,General
,MAINS PRESSURE_UNIT3_BACKROW_MIDDLEFLOOR,Pump:VariableSpeed,Intermittent,0.00,7.815904,0.00,0.00,1.00,General
,MAINS PRESSURE_UNIT1_FRONTROW_TOPFLOOR,Pump:VariableSpeed,Intermittent,0.00,7.815904,0.00,0.00,1.00,General
,MAINS PRESSURE_UNIT2_FRONTROW_TOPFLOOR,Pump:VariableSpeed,Intermittent,0.00,7.815904,0.00,0.00,1.00,General
,MAINS PRESSURE_UNIT3_FRONTROW_TOPFLOOR,Pump:VariableSpeed,Intermittent,0.00,7.815904,0.00,0.00,1.00,General
,MAINS PRESSURE_UNIT1_BACKROW_TOPFLOOR,Pump:VariableSpeed,Intermittent,0.00,7.815904,0.00,0.00,1.00,General
,MAINS PRESSURE_UNIT2_BACKROW_TOPFLOOR,Pump:VariableSpeed,Intermittent,0.00,7.815904,0.00,0.00,1.00,General
,MAINS PRESSURE_UNIT3_BACKROW_TOPFLOOR,Pump:VariableSpeed,Intermittent,0.00,7.815904,0.00,0.00,1.00,General


Service Water Heating

,,Type,Storage Volume [ft3],Input [Btu/h],Thermal Efficiency [Btuh/Btuh],Recovery Efficiency [Btuh/Btuh],Energy Factor
,WATER HEATER_UNIT1_FRONTROW_BOTTOMFLOOR,WaterHeater:Mixed,0.13,36002.06,0.92,174.04,0.92
,WATER HEATER_UNIT2_FRONTROW_BOTTOMFLOOR,WaterHeater:Mixed,0.13,36002.06,0.92,174.04,0.92
,WATER HEATER_UNIT3_FRONTROW_BOTTOMFLOOR,WaterHeater:Mixed,0.13,36002.06,0.92,174.04,0.92
,WATER HEATER_UNIT1_BACKROW_BOTTOMFLOOR,WaterHeater:Mixed,0.13,36002.06,0.92,174.04,0.92
,WATER HEATER_UNIT2_BACKROW_BOTTOMFLOOR,WaterHeater:Mixed,0.13,36002.06,0.92,174.04,0.92
,WATER HEATER_UNIT3_BACKROW_BOTTOMFLOOR,WaterHeater:Mixed,0.13,36002.06,0.92,174.04,0.92
,WATER HEATER_UNIT1_FRONTROW_MIDDLEFLOOR,WaterHeater:Mixed,0.13,36002.06,0.92,174.04,0.92
,WATER HEATER_UNIT2_FRONTROW_MIDDLEFLOOR,WaterHeater:Mixed,0.13,36002.06,0.92,174.04,0.92
,WATER HEATER_UNIT3_FRONTROW_MIDDLEFLOOR,WaterHeater:Mixed,0.13,36002.06,0.92,174.04,0.92
,WATER HEATER_UNIT1_BACKROW_MIDDLEFLOOR,WaterHeater:Mixed,0.13,36002.06,0.92,174.04,0.92
,WATER HEATER_UNIT2_BACKROW_MIDDLEFLOOR,WaterHeater:Mixed,0.13,36002.06,0.92,174.04,0.92
,WATER HEATER_UNIT3_BACKROW_MIDDLEFLOOR,WaterHeater:Mixed,0.13,36002.06,0.92,174.04,0.92
,WATER HEATER_UNIT1_FRONTROW_TOPFLOOR,WaterHeater:Mixed,0.13,36002.06,0.92,174.04,0.92
,WATER HEATER_UNIT2_FRONTROW_TOPFLOOR,WaterHeater:Mixed,0.13,36002.06,0.92,174.04,0.92
,WATER HEATER_UNIT3_FRONTROW_TOPFLOOR,WaterHeater:Mixed,0.13,36002.06,0.92,174.04,0.92
,WATER HEATER_UNIT1_BACKROW_TOPFLOOR,WaterHeater:Mixed,0.13,36002.06,0.92,174.04,0.92
,WATER HEATER_UNIT2_BACKROW_TOPFLOOR,WaterHeater:Mixed,0.13,36002.06,0.92,174.04,0.92
,WATER HEATER_UNIT3_BACKROW_TOPFLOOR,WaterHeater:Mixed,0.13,36002.06,0.92,174.04,0.92


----------------------------------------------------------------------------------------------------
REPORT:,HVAC Sizing Summary
FOR:,Entire Facility
Zone Sensible Cooling

,,Calculated Design Load [Btu/h],User Design Load [Btu/h],User Design Load per Area [Btu/h-ft2],Calculated Design Air Flow [ft3/min],User Design Air Flow [ft3/min],Design Day Name,Date/Time Of Peak {TIMESTAMP},Thermostat Setpoint Temperature at Peak Load [F],Indoor Temperature at Peak Load [F],Indoor Humidity Ratio at Peak Load [lbWater/lbDryAir],Outdoor Temperature at Peak Load [F],Outdoor Humidity Ratio at Peak Load [lbWater/lbDryAir],Minimum Outdoor Air Flow Rate [ft3/min],Heat Gain Rate from DOAS [Btu/h]
,LIVING_UNIT1_FRONTROW_BOTTOMFLOOR,9406.66,9406.66,7.84,480.765,480.765,INTERNATIONAL FALLS INTL AP ANN CLG .4% CONDNS DB=>MWB,7/21 17:00:00,71.60,71.60,0.00838,83.06,0.01272,44.995,0.00
,LIVING_UNIT2_FRONTROW_BOTTOMFLOOR,5666.05,5666.05,4.72,272.221,272.221,INTERNATIONAL FALLS INTL AP ANN CLG .4% CONDNS DB=>MWB,7/21 23:00:00,71.60,72.30,0.00906,69.44,0.01271,44.995,0.00
,LIVING_UNIT3_FRONTROW_BOTTOMFLOOR,7031.77,7031.77,5.86,359.378,359.378,INTERNATIONAL FALLS INTL AP ANN CLG .4% CONDNS DB=>MWB,7/21 10:00:00,71.60,71.60,0.00846,77.70,0.01272,44.995,0.00
,LIVING_UNIT1_BACKROW_BOTTOMFLOOR,8850.69,8850.69,7.37,452.351,452.351,INTERNATIONAL FALLS INTL AP ANN CLG .4% CONDNS DB=>MWB,7/21 17:00:00,71.60,71.60,0.00840,83.06,0.01272,44.995,0.00
,LIVING_UNIT2_BACKROW_BOTTOMFLOOR,5568.39,5568.39,4.64,267.403,267.403,INTERNATIONAL FALLS INTL AP ANN CLG .4% CONDNS DB=>MWB,7/21 23:00:00,71.60,72.30,0.00911,69.44,0.01271,44.995,0.00
,LIVING_UNIT3_BACKROW_BOTTOMFLOOR,6487.86,6487.86,5.40,331.586,331.586,INTERNATIONAL FALLS INTL AP ANN CLG .4% CONDNS DB=>MWB,7/21 09:00:00,71.60,71.60,0.00861,73.90,0.01271,44.995,0.00
,LIVING_UNIT1_FRONTROW_MIDDLEFLOOR,9551.31,9551.31,7.96,488.146,488.146,INTERNATIONAL FALLS INTL AP ANN CLG .4% CONDNS DB=>MWB,7/21 17:00:00,71.60,71.60,0.00828,83.06,0.01272,44.995,0.00
,LIVING_UNIT2_FRONTROW_MIDDLEFLOOR,6350.50,6350.50,5.29,305.973,305.973,INTERNATIONAL FALLS INTL AP ANN CLG .4% CONDNS DB=>MWB,7/21 23:00:00,71.60,72.31,0.00881,69.44,0.01271,44.995,0.00
,LIVING_UNIT3_FRONTROW_MIDDLEFLOOR,7635.60,7635.60,6.36,390.232,390.232,INTERNATIONAL FALLS INTL AP ANN CLG .4% CONDNS DB=>MWB,7/21 10:00:00,71.60,71.60,0.00832,77.70,0.01272,44.995,0.00
,LIVING_UNIT1_BACKROW_MIDDLEFLOOR,8809.02,8809.02,7.34,450.211,450.211,INTERNATIONAL FALLS INTL AP ANN CLG .4% CONDNS DB=>MWB,7/21 17:00:00,71.60,71.60,0.00831,83.06,0.01272,44.995,0.00
,LIVING_UNIT2_BACKROW_MIDDLEFLOOR,6232.32,6232.32,5.19,300.146,300.146,INTERNATIONAL FALLS INTL AP ANN CLG .4% CONDNS DB=>MWB,7/21 23:00:00,71.60,72.31,0.00885,69.44,0.01271,44.995,0.00
,LIVING_UNIT3_BACKROW_MIDDLEFLOOR,7127.60,7127.60,5.94,364.274,364.274,INTERNATIONAL FALLS INTL AP ANN CLG .4% CONDNS DB=>MWB,7/21 09:00:00,71.60,71.60,0.00842,73.90,0.01271,44.995,0.00
,LIVING_UNIT3_BACKROW_TOPFLOOR,7190.23,7190.23,5.99,367.481,367.481,INTERNATIONAL FALLS INTL AP ANN CLG .4% CONDNS DB=>MWB,7/21 09:00:00,71.60,71.60,0.00853,73.90,0.01271,44.995,0.00
,LIVING_UNIT3_FRONTROW_TOPFLOOR,7683.28,7683.28,6.40,392.675,392.675,INTERNATIONAL FALLS INTL AP ANN CLG .4% CONDNS DB=>MWB,7/21 10:00:00,71.60,71.60,0.00842,77.70,0.01272,44.995,0.00
,LIVING_UNIT1_FRONTROW_TOPFLOOR,9787.30,9787.30,8.15,500.219,500.219,INTERNATIONAL FALLS INTL AP ANN CLG .4% CONDNS DB=>MWB,7/21 17:00:00,71.60,71.60,0.00837,83.06,0.01272,44.995,0.00
,LIVING_UNIT2_BACKROW_TOPFLOOR,6747.08,6747.08,5.62,325.543,325.543,INTERNATIONAL FALLS INTL AP ANN CLG .4% CONDNS DB=>MWB,7/21 23:00:00,71.60,72.31,0.00894,69.44,0.01271,44.995,0.00
,LIVING_UNIT2_FRONTROW_TOPFLOOR,6769.90,6769.90,5.64,326.667,326.667,INTERNATIONAL FALLS INTL AP ANN CLG .4% CONDNS DB=>MWB,7/21 23:00:00,71.60,72.31,0.00893,69.44,0.01271,44.995,0.00
